professor_id,professor_name,department,university,quality,difficulty,emotion,class_name,comment,thumbs_up,thumbs_down,review_date
1322148,Shakira Johnson,Economics department,University of Texas at San Antonio,2,5,"<U+0001F616>
AWFUL",ECO2023,"This professor is not university material. I personally managed a higher than average grade. Class average was mid 70. Clearly reflects her lack of teaching abilities. Tests are excessively difficult with several convoluted questions. Lower-tier professor with poor quality lectures which prevents you from succeeding Don't take her, trust me.",0,0,"Nov 22nd, 2019"
1322148,Shakira Johnson,Economics department,University of Texas at San Antonio,1,3,"<U+0001F616>
AWFUL",ECO2023,"Professor Johnson seemed as if she was going to be your typical online professor during the first unit. After the first unit however, she began to change the course and went against what the syllabus stated. She changed how she graded the homework and quizzes, added more assignments, and was overall very unclear with the material at hand.",0,0,"Nov 20th, 2019"
1322148,Shakira Johnson,Economics department,University of Texas at San Antonio,4,2,"<U+0001F60E>
AWESOME",ECO2023,The class was basically an online class with an optional lecture. The lecture is not mandatory but she will do random quizzes in class.,0,0,"Nov 19th, 2019"
1322148,Shakira Johnson,Economics department,University of Texas at San Antonio,3,4,"<U+0001F610>
AVERAGE",ECO2023,"This class was okay, I guess. The quizzes and tests are relatively hard depending on how much effort you put in, of course, but they're weighted very little. The homework is pretty simple, and it can help balance your grade out by the end of the semester. The class itself wasn't bad but it's time consuming due to the readings but hey, it's college.",0,0,"May 14th, 2019"
1322148,Shakira Johnson,Economics department,University of Texas at San Antonio,1,4,"<U+0001F616>
AWFUL",ECO2023,Quiz and Test are hard.,2,1,"Nov 11th, 2018"
1322148,Shakira Johnson,Economics department,University of Texas at San Antonio,1,4,"<U+0001F616>
AWFUL",ECO2003,"Professor Johnson wasn't engage in the class and should've been considering the confusing material. I felt that she had the mentality that in college you shouldn't need an instructor to help you. Basically, the online book (Pearson) was your instructor. She gives a lot of homework weekly/20% off for late assignments. Don't recommend her at all.",2,0,"Oct 24th, 2018"
1322148,Shakira Johnson,Economics department,University of Texas at San Antonio,1,4,"<U+0001F616>
AWFUL",ECO2023,"100% reliant on the HORRIBLE online program that does a terrible job explaining things, then tests you on information that hardly reflects the homework. Instructor is completely hands off and there is no attempt to remedy the terrible testing.",0,0,"Sep 22nd, 2018"
1322148,Shakira Johnson,Economics department,University of Texas at San Antonio,1,5,"<U+0001F616>
AWFUL",ECO2023,It's the last week of class and this teacher has not taught anything at all. She relies on only the Pearson website (which you have to pay for) for learning and grading with no attempted student interaction. I could have paid 1/3 of the cost and taken this at a community college and get better quality online instruction.,4,0,"Jul 1st, 2018"
1322148,Shakira Johnson,Economics department,University of Texas at San Antonio,1,5,"<U+0001F616>
AWFUL",ECO2023,"This is the worst class I've ever taken. It's almost entirely on Pearson's website (which you pay extra for) and the teacher has done almost nothing. The content is complicated and not explained. It takes 6 hours per module, and we're doing 3 modules a week. This is unacceptable quality.",4,0,"Jun 30th, 2018"
1322148,Shakira Johnson,Economics department,University of Texas at San Antonio,3,1,"<U+0001F610>
AVERAGE",ECO2023,"I would take her if you don't care on learning much, but still want the credit. Almost all test questions and hw questions were found online. I was able to exempt the final with high grades on specific assignments.",0,2,"May 10th, 2018"
2891879,Carlos Gustafon,Economics department,University of Texas at San Antonio,4,3,"<U+0001F60E>
AWESOME",ECO2023,"He is so nice, but it felt like the class was more math-based economics than normal. He did provide the textbook for free. Weekly homework. Exams were proctored & super short, but challenging. He does ramble a lot though which can be confusing bc we wouldn't need that info. Long lectures. He's so nice tho and helps you if you ask",0,0,"May 3rd, 2023"
2892749,Jonathan Moreno-Medina,Economics department,University of Texas at San Antonio,2,5,"<U+0001F616>
AWFUL",ECO-3123,"Moreno-Medina has a very difficult class based on coding in R Markdown. He has a lot of typos in his lecture notes. If you don't go to every class, you're almost guaranteed to fail. His homeworks are free answer response but he is looking for one specific answer. He provided a test review for the first exam, but not the second...",0,0,"Apr 3rd, 2023"
2654601,Hayri Arslan,Economics department,University of Texas at San Antonio,2,4,"<U+0001F616>
AWFUL",ECO3013,"This guy's notes/lectures are pure nonsense and for our first test 2/3 of the class failed so he gave us a 13 point ""one-time"" curve and on the second test one classmate calculated he gave us a 20-25 point curve because he cannot teach at all. I get he's from Turkey but when test grades look like that cmon. I got an A- but I wouldn't take him again",0,0,"Dec 15th, 2020"
